,url,title,sentiment_mean,num_tweets,wc,negativ_ct,positiv_ct,negativ_percent,positiv_percent,emotionality,positivity
299,http://www.foxnews.com/politics/2016/04/10/fox-news-poll-trump-holds-huge-lead-in-pennsylvania-clinton-up-over-sanders.html,"FOX NEWS POLL  Trump out front in Pa., Clinton leading Sanders",0.0299999993294,100.0,642,1,6,0.00155763239875,0.00934579439252,0.0109034267913,0.00778816199377
300,http://www.cnn.com/2016/04/25/politics/ted-cruz-john-kasich-divide-map-strategy-donald-trump/index.html,"Cruz, Kasich: Trump would lose to Clinton",0.0229885056615,174.0,60,0,1,0.0,0.0166666666667,0.0166666666667,0.0166666666667
301,http://www.cnn.com/2016/04/23/politics/maine-republican-delegates-unity-ticket-gop-governor/index.html,"Maine governor, a Trump supporter, accuses Cruz campaign of lying",0.846938788891,98.0,43,0,1,0.0,0.0232558139535,0.0232558139535,0.0232558139535
302,http://www.cnn.com/2016/01/05/politics/donald-trump-guns-new-hampshire/index.html,Trump jokingly reprimands supporters in New Hampshire,-0.29565218091,115.0,309,7,3,0.0226537216828,0.00970873786408,0.0323624595469,-0.0129449838188
303,http://www.cnn.com/2016/01/05/politics/donald-trump-ted-cruz-eligibility/index.html,Trump raises Cruz's eligibility to run for president,0.10619468987,113.0,347,4,1,0.0115273775216,0.0028818443804,0.014409221902,-0.00864553314121
304,http://www.politico.com/story/2016/01/trump-media-like-him-217395,Trump: The media's 'starting to like me',0.0,15.0,1704,10,7,0.00586854460094,0.00410798122066,0.0099765258216,-0.00176056338028
305,http://www.cnn.com/2016/01/17/politics/ted-cruz-donald-trump-2016-south-carolina/index.html,Cruz looks to South Carolina as turning point,0.00847457628697,118.0,825,13,9,0.0157575757576,0.0109090909091,0.0266666666667,-0.00484848484848
306,http://www.politico.com/magazine/story/2016/01/donald-trump-2016-authoritarian-213533,The One Weird Trait That Predicts Whether You’re a Trump Supporter,0.815226018429,1261.0,1108,8,14,0.0072202166065,0.0126353790614,0.0198555956679,0.00541516245487
307,http://www.npr.org/2016/01/23/464124988/as-caucus-day-nears-trump-and-cruz-make-big-push-in-iowa,"As Caucus Day Nears, Trump And Cruz Make Big Push In Iowa",0.0465116277337,43.0,25,1,0,0.04,0.0,0.04,-0.04
308,http://www.cnn.com/2016/01/22/politics/donald-trump-ted-cruz-fox-news-poll/index.html,Donald Trump holds 14-point lead over Ted Cruz in latest Fox News poll,0.581896543503,232.0,377,2,2,0.0053050397878,0.0053050397878,0.0106100795756,0.0
309,http://www.politico.com/story/2016/01/jeb-bush-donald-trump-fox-debate-218301,Jeb Bush bets $20 that Trump shows up to the Fox debate,-0.037037037313,27.0,1564,13,9,0.00831202046036,0.00575447570332,0.0140664961637,-0.00255754475703
310,http://www.cnn.com/2016/01/27/politics/ben-carson-uneducated-voters-threat/index.html,Carson: Uneducated voters a 'threat',-0.56707316637,164.0,153,2,1,0.0130718954248,0.00653594771242,0.0196078431373,-0.00653594771242
311,http://www.cnn.com/2016/02/06/politics/marco-rubio-abortion-jeb-bush-new-hampshire/index.html,"Bush, allies: Rubio's abortion position would give Dems fodder",-0.214285716414,28.0,535,6,7,0.011214953271,0.0130841121495,0.0242990654206,0.0018691588785
312,http://www.foxnews.com/politics/2016/02/18/fox-news-poll-trump-still-leads-national-race-for-gop-nomination.html,FOX NEWS POLL  Trump dominates national race for GOP nomination,0.0,78.0,707,5,9,0.00707213578501,0.012729844413,0.019801980198,0.00565770862801
313,http://www.cnn.com/2016/02/18/politics/republican-town-hall-takeaways/index.html,5 takeaways from CNN's GOP town hall,0.0373134315014,134.0,1412,13,27,0.00920679886686,0.0191218130312,0.028328611898,0.00991501416431
314,http://www.politico.com/magazine/story/2016/03/super-tuesday-ted-cruz-judgement-day-213691,Ted Cruz’s Judgment Day,0.0833333358169,12.0,1196,3,13,0.00250836120401,0.0108695652174,0.0133779264214,0.00836120401338
315,http://www.cnn.com/2016/03/04/politics/orlando-sentinel-marco-rubio-endorsement/index.html,Marco Rubio wins Orlando Sentinel endorsement,1.0,13.0,360,4,9,0.0111111111111,0.025,0.0361111111111,0.0138888888889
316,http://www.cnn.com/2016/03/16/politics/primary-results-republican-party/index.html,Donald Trump's dominance -- and the late Republican effort to stop it,0.064748197794,139.0,3888,47,41,0.0120884773663,0.0105452674897,0.022633744856,-0.00154320987654
317,http://www.foxnews.com/politics/2016/03/14/trump-sets-sights-on-ohio-upping-pressure-on-kasich.html,DO OR DIE PRIMARY: Trump focuses on Ohio  &mdash; upping pressure on Kasich,-0.625,80.0,717,3,7,0.00418410041841,0.00976290097629,0.0139470013947,0.00557880055788
318,http://www.cnn.com/2016/03/15/politics/donald-trump-news-conference-super-tuesday-no-questions/index.html,Trump takes no questions during event billed as news conference,0.126213595271,103.0,298,3,2,0.010067114094,0.00671140939597,0.0167785234899,-0.00335570469799
319,http://www.foxnews.com/politics/2016/03/22/arizona-prize-in-western-primaries-as-trump-clinton-look-to-build-lead.html,"SHOWDOWN OUT WEST Trump, Clinton try to build leads in Western contests",0.0227272734046,44.0,874,8,6,0.0091533180778,0.00686498855835,0.0160183066362,-0.00228832951945
320,http://www.cnn.com/2016/03/29/politics/republican-town-hall-highlights/index.html,Trump and Cruz to battle at town hall,-0.596638679504,119.0,13,1,1,0.0769230769231,0.0769230769231,0.153846153846,0.0
321,http://www.foxnews.com/travel/2016/04/06/donald-trumps-presidential-campaign-bad-for-hotel-business-says-survey.html,Trump campaign bad for biz?,-1.0,25.0,375,1,2,0.00266666666667,0.00533333333333,0.008,0.00266666666667
322,http://www.cnn.com/2016/01/03/politics/hillary-clinton-heckled-over-bill-clinton-sex-scandals/index.html,Hillary Clinton heckled over Bill Clinton's sex scandals,-0.244360908866,266.0,630,2,3,0.0031746031746,0.0047619047619,0.00793650793651,0.0015873015873
323,http://www.cnn.com/2016/01/11/politics/donald-trump-boring-protester-interruption/index.html,Trump ejects 'This is boring' listener,-0.926229536533,244.0,122,0,1,0.0,0.00819672131148,0.00819672131148,0.00819672131148
324,http://www.politico.com/story/2016/01/ted-cruz-donald-trump-ronald-reagan-217944,Cruz mocks Trump for donations to Democrats,0.0,20.0,1356,11,14,0.00811209439528,0.0103244837758,0.0184365781711,0.00221238938053
325,http://www.politico.com/story/2016/01/clinton-obama-supreme-court-218259,Hillary Clinton thinks Obama on the Supreme Court is a 'great idea',0.074074074626,54.0,1541,9,13,0.00584036340039,0.00843608046723,0.0142764438676,0.00259571706684
326,http://www.cnn.com/2016/01/29/politics/republican-debate-mike-huckabee-ted-cruz/index.html,Mike Huckabee: Ted Cruz is a chronic flip-flopper who can't be trusted,-0.906976759434,43.0,342,1,5,0.00292397660819,0.0146198830409,0.0175438596491,0.0116959064327
327,http://www.cnn.com/2016/02/08/politics/obama-trump-new-hampshire/index.html,Why these Obama voters are backing Donald Trump,0.431034475565,58.0,1185,14,17,0.0118143459916,0.0143459915612,0.0261603375527,0.00253164556962
328,http://www.cnn.com/2016/02/15/politics/ted-cruz-marco-rubio-feud-liar-south-carolina/index.html,Cruz-Rubio feud heats up in South Carolina,0.0,35.0,425,5,6,0.0117647058824,0.0141176470588,0.0258823529412,0.00235294117647
329,http://www.cnn.com/2016/02/17/politics/nikki-haley-endorses-marco-rubio/index.html,Nikki Haley to endorse Marco Rubio,0.945652186871,92.0,98,0,1,0.0,0.0102040816327,0.0102040816327,0.0102040816327
330,http://www.cnn.com/2016/02/25/politics/donald-trump-marco-rubio-florida-quinnipiac-poll/index.html,Poll: Trump leads Rubio in Florida,-0.552631556988,38.0,329,3,6,0.00911854103343,0.0182370820669,0.0273556231003,0.00911854103343
331,http://www.cnn.com/2016/03/16/politics/hillary-clinton-super-tuesday-3/index.html,Hillary Clinton's big night,0.663636386395,110.0,577,2,11,0.00346620450607,0.0190641247834,0.0225303292894,0.0155979202773
332,http://www.cnn.com/2016/01/02/politics/bernie-sanders-fundraising-hillary-clinton/index.html,Sanders surpasses 2015 fundraising goal with sizable haul,0.039473682642,76.0,612,1,5,0.0016339869281,0.00816993464052,0.00980392156863,0.00653594771242
333,http://www.cnn.com/2016/01/10/politics/hillary-clinton-gabby-giffords-mark-kelly-endorsement/index.html,Gabby Giffords and Mark Kelly endorse Clinton,-0.166666671634,42.0,417,7,5,0.0167865707434,0.0119904076739,0.0287769784173,-0.00479616306954
334,http://www.cnn.com/2016/01/15/politics/donald-trump-pizza-ranch-retail-politics/index.html,Donald Trump flirts with Iowa's retail politics,0.966666638851,30.0,636,0,7,0.0,0.0110062893082,0.0110062893082,0.0110062893082
335,http://www.politico.com/story/2016/01/republican-debate-charleston-2016-217732,5 things to watch in tonight’s GOP debate,0.461538463831,52.0,2563,13,22,0.00507218103785,0.00858369098712,0.013655872025,0.00351150994928
336,http://latino.foxnews.com/latino/politics/2016/01/15/texas-lawyer-files-federal-lawsuit-against-ted-cruz-over-his-canadian-birth/,Texas lawyer files federal lawsuit against Ted Cruz over his Canadian birth,-0.0344827584922,58.0,395,2,2,0.00506329113924,0.00506329113924,0.0101265822785,0.0
337,http://www.politico.com/story/2016/01/donald-trump-new-hampshire-gop-feud-218134,Trump's shadow looms over N.H. conclave,0.0,19.0,1900,11,15,0.00578947368421,0.00789473684211,0.0136842105263,0.00210526315789
338,http://www.foxnews.com/politics/2016/01/20/will-trump-cruz-battle-alienate-their-mutual-supporters.html,"FRIENDLY FIRE? Trump, Cruz take off gloves over most conservative voters",0.375796169043,157.0,773,3,12,0.00388098318241,0.0155239327296,0.019404915912,0.0116429495472
339,http://www.politico.com/story/2016/01/chuck-grassley-introduces-donald-trump-at-iowa-rally-218147,Chuck Grassley introduces Donald Trump at Iowa rally,0.107142858207,28.0,1384,5,7,0.00361271676301,0.00505780346821,0.00867052023121,0.0014450867052
340,http://www.cnn.com/2016/01/23/politics/ted-cruz-donald-trump-immigration-amnesty/index.html,Ted Cruz says Donald Trump is for 'amnesty',0.661290347576,62.0,150,1,1,0.00666666666667,0.00666666666667,0.0133333333333,0.0
341,http://www.cnn.com/2016/02/10/opinions/donald-trump-republican-party-stanley/index.html,Opinion: Donald Trump can win -- and he must be stopped,0.222222223878,36.0,716,10,10,0.0139664804469,0.0139664804469,0.0279329608939,0.0
342,http://www.cnn.com/2016/02/05/politics/donald-trump-white-supremacists-new-hampshire/index.html,Trump's unwelcome support: White supremacists,0.582781434059,151.0,784,1,13,0.00127551020408,0.0165816326531,0.0178571428571,0.015306122449
343,http://www.cnn.com/2016/02/23/politics/republican-delegate-math/index.html,Republican Party math: Can Trump be beat?,-0.0892857164145,112.0,1054,7,7,0.00664136622391,0.00664136622391,0.0132827324478,0.0
344,http://www.cnn.com/2016/02/25/politics/donald-trump-hispanic-latino-voters/index.html,What Nevada showed about Trump's Hispanic support - and what it didn't,0.5,52.0,765,3,4,0.00392156862745,0.00522875816993,0.00915032679739,0.00130718954248
345,http://www.cnn.com/2016/02/28/politics/jean-marie-le-pen-endorses-donald-trump/index.html,Jean-Marie Le Pen endorses Donald Trump,0.904761910439,21.0,173,0,2,0.0,0.0115606936416,0.0115606936416,0.0115606936416
346,http://www.cnn.com/2016/02/26/politics/hillary-clinton-gabby-giffords-ad/index.html,Gabby Giffords stars in latest Hillary Clinton ad,0.0,12.0,341,5,1,0.0146627565982,0.00293255131965,0.0175953079179,-0.0117302052786
347,http://www.foxnews.com/politics/2016/03/08/romney-sends-out-robo-calls-for-rubio-against-trump.html,Romney dials up 4-state phone blitz for Marco in big push to derail Trump,-0.118279568851,93.0,454,3,6,0.00660792951542,0.0132158590308,0.0198237885463,0.00660792951542
348,http://www.foxnews.com/politics/2016/03/10/ben-carson-expected-to-endorse-trump-sources-say.html,BEN'S BIG BOOST? Sources: Carson expected to endorse Trump Friday,0.0326086953282,92.0,282,3,4,0.0106382978723,0.0141843971631,0.0248226950355,0.00354609929078
349,http://www.foxnews.com/politics/2016/04/04/sanders-campaign-accuses-clinton-ducking-debates-as-wisconsin-battle-looms.html,HILLARY RUNNIN' FOR &#8212; OR FROM? Sanders camp accuses Clinton of &lsquo;playing games&rsquo; to avoid NY debate,0.0,73.0,892,5,14,0.00560538116592,0.0156950672646,0.0213004484305,0.0100896860987
350,http://www.cnn.com/2016/02/24/politics/jeb-bush-supporters-phone-call/index.html,Jeb Bush to supporters: Thank you,1.0,23.0,240,1,3,0.00416666666667,0.0125,0.0166666666667,0.00833333333333
351,http://www.cnn.com/2016/01/20/politics/ted-cruz-new-york-values-poll/index.html,Pollster jabs Cruz over 'New York values',0.0666666701436,15.0,281,3,5,0.0106761565836,0.017793594306,0.0284697508897,0.00711743772242
352,http://www.npr.org/2016/01/19/463633573/sarah-palin-endorses-donald-trump,Sarah Palin Endorses Donald Trump,0.540540516376,37.0,428,5,11,0.0116822429907,0.0257009345794,0.0373831775701,0.0140186915888
353,http://www.npr.org/2016/01/15/463142143/heading-into-iowa-gop-candidates-clash-but-fail-to-derail-the-trump-express,"Heading Into Iowa, GOP Candidates Clash But Fail To Derail The Trump Express",-1.0,54.0,1427,14,26,0.00981079187106,0.0182200420463,0.0280308339173,0.00840925017519
354,http://www.politico.com/story/2016/01/ted-cruz-terry-branstad-iowa-218172,Pro-Cruz super PAC ad attacks Iowa governor,0.619047641754,21.0,1489,12,13,0.00805910006716,0.00873069173942,0.0167897918066,0.000671591672263
355,http://www.cnn.com/2016/01/24/politics/jeb-bush-marco-rubio-ted-cruz-syria/index.html,"Bush: Rubio, Cruz are followers, not leaders on Syria",0.0,123.0,585,4,2,0.00683760683761,0.0034188034188,0.0102564102564,-0.0034188034188
356,http://www.cnn.com/2016/02/17/politics/nikki-haley-donald-trump-south-carolina/index.html,Nikki Haley: Anyone but Donald Trump,0.461538463831,13.0,276,3,5,0.0108695652174,0.018115942029,0.0289855072464,0.00724637681159
357,http://www.cnn.com/2016/02/16/politics/ted-cruz-donald-trump-abortion-south-carolina-videos/index.html,Cruz aims to put Trump on defensive over abortion,0.03125,32.0,310,3,3,0.00967741935484,0.00967741935484,0.0193548387097,0.0
358,http://www.foxnews.com/politics/2016/02/29/rubio-cruz-rip-trump-con-job-as-super-tuesday-looms.html,"'EXTENSIVE CON JOB' GOP candidates hurl insults, hold nothing back",-0.972222208977,72.0,445,8,9,0.0179775280899,0.0202247191011,0.038202247191,0.00224719101124
359,http://www.cnn.com/2016/03/07/politics/paul-ryan-ted-cruz-donald-trump-phone-call/index.html,"Ryan briefs Trump, Cruz on House GOP's ambitions",0.222222223878,18.0,211,2,2,0.00947867298578,0.00947867298578,0.0189573459716,0.0
360,http://www.cnn.com/2016/03/10/politics/republican-debate-highlights/index.html,Republicans to face off at CNN debate,-0.0933333337307,75.0,432,4,6,0.00925925925926,0.0138888888889,0.0231481481481,0.00462962962963
361,http://www.foxnews.com/politics/2016/03/17/moving-pieces-gop-alliances-shift-in-bids-to-block-boost-trump.html,MOVING PARTS: Republicans taking sides amid specter of third party talk,0.909090936184,143.0,1000,8,6,0.008,0.006,0.014,-0.002
362,http://www.foxnews.com/politics/2016/03/21/montana-gop-officials-fight-to-close-primary-in-complication-for-trump.html,TRUMP HURDLE? Montana GOP officials  fight to 'close' primary,0.0425531901419,47.0,678,4,10,0.00589970501475,0.0147492625369,0.0206489675516,0.00884955752212
363,http://www.cnn.com/2016/04/06/politics/donald-trump-new-york-values-ted-cruz/index.html,Trump spotlights Cruz's 'New York values' line ahead of primary,0.0222222227603,45.0,46,1,2,0.0217391304348,0.0434782608696,0.0652173913043,0.0217391304348
364,http://www.politico.com/story/2016/01/chris-christie-jeb-bush-217413,Christie: Jeb isn't prepared for the White House,0.0,14.0,1462,11,12,0.00752393980848,0.00820793433653,0.015731874145,0.000683994528044
365,http://www.cnn.com/2016/01/07/politics/florida-donald-trump-rick-scott-op-ed/index.html,Florida Gov. Rick Scott praises Donald Trump in op-ed,1.0,28.0,256,1,5,0.00390625,0.01953125,0.0234375,0.015625
366,http://www.politico.com/story/2016/01/rand-paul-would-support-trump-217710,Rand Paul hesitantly says he would support Trump if he's the nominee,0.761904776096,21.0,1382,7,9,0.00506512301013,0.00651230101302,0.0115774240232,0.00144717800289
367,http://www.cnn.com/2016/01/14/politics/donald-trump-usa-freedom-kids-video/index.html,Donald Trump introduced by 'USA Freedom Kids' dancing girl trio,0.0423728823662,118.0,188,3,3,0.0159574468085,0.0159574468085,0.031914893617,0.0
368,http://www.cnn.com/2016/01/24/politics/chris-christie-approval-ratings-new-jersey/index.html,Chris Christie blames presidential campaign for low approval ratings,0.846153855324,39.0,314,1,5,0.0031847133758,0.015923566879,0.0191082802548,0.0127388535032
369,http://www.politico.com/story/2016/01/ted-cruz-debate-trump-veterans-218314,Cruz super PACs: We'll give $1.5 million to vets if Trump debates,0.285714298487,42.0,1506,9,12,0.00597609561753,0.00796812749004,0.0139442231076,0.00199203187251
370,http://www.politico.com/story/2016/01/jeb-bush-marco-rubio-super-pacs-218022,Bush and Rubio super PACs blow away the GOP field in spending,0.923076927662,13.0,1310,8,16,0.00610687022901,0.012213740458,0.018320610687,0.00610687022901
371,http://www.cnn.com/2016/01/31/politics/cnn-town-hall-hillary-clinton-bernie-sanders-martin-omalley/index.html,Dems to hold town hall,0.661290347576,186.0,112,0,2,0.0,0.0178571428571,0.0178571428571,0.0178571428571
372,http://www.cnn.com/2016/02/03/politics/democratic-town-hall-highlights/index.html,"Hillary Clinton, Bernie Sanders face off at town hall",0.346153855324,52.0,636,6,11,0.00943396226415,0.0172955974843,0.0267295597484,0.00786163522013
373,http://www.cnn.com/2016/02/11/politics/ted-cruz-marco-rubio-2016/index.html,"For Cruz, it's still all about Rubio — and cash",0.0333333350718,30.0,1105,11,11,0.00995475113122,0.00995475113122,0.0199095022624,0.0
374,http://www.cnn.com/2016/02/18/politics/pope-francis-trump-christian-wall/index.html,Pope Francis on Trump: Building walls 'is not Christian',0.0208333339542,144.0,536,2,8,0.00373134328358,0.0149253731343,0.0186567164179,0.0111940298507
375,http://www.cnn.com/2016/02/24/politics/how-to-watch-republican-debate/index.html,How to watch CNN's Republican debate,0.157894730568,19.0,199,0,3,0.0,0.0150753768844,0.0150753768844,0.0150753768844
376,http://www.cnn.com/2016/02/19/politics/south-carolina-poll-donald-trump-ted-cruz-nbc-wsj/index.html,"South Carolina poll: Cruz gaining on Trump, Clinton ahead",0.75,24.0,256,1,1,0.00390625,0.00390625,0.0078125,0.0
377,http://www.cnn.com/2016/03/16/politics/paul-ryan-brokered-convention-2016-nomination/index.html,Ryan slams door on potential 2016 GOP nomination,0.037037037313,27.0,396,5,3,0.0126262626263,0.00757575757576,0.020202020202,-0.00505050505051
378,http://www.cnn.com/2016/03/16/politics/marco-rubio-campaign-ad-spending/index.html,Rubio's heavy spending doesn't pay off,0.416666656733,24.0,247,0,3,0.0,0.0121457489879,0.0121457489879,0.0121457489879
379,http://www.cnn.com/2016/03/15/politics/marco-rubio-drops-out/index.html,Rubio bows out: 'Not in God's plan',0.0705882385373,85.0,739,11,9,0.0148849797023,0.0121786197564,0.0270635994587,-0.00270635994587
380,http://www.cnn.com/2016/01/08/politics/ted-cruz-donald-trump-marco-rubio-political-prediction-market/index.html,Political Prediction Market: Cruz drops to 3rd for nomination,0.0344827584922,29.0,277,1,0,0.00361010830325,0.0,0.00361010830325,-0.00361010830325
381,http://www.cnn.com/2016/01/05/politics/ted-cruz-evangelical-christian-iowa/index.html,The war on Ted Cruz's faith,0.194444447756,72.0,1343,7,20,0.00521221146687,0.0148920327625,0.0201042442293,0.00967982129561
382,http://www.cnn.com/2016/01/05/politics/ted-cruz-donald-trump-constitutional-natural-born/index.html,Why experts say Cruz is eligible for the presidency,0.94594591856,37.0,343,1,3,0.00291545189504,0.00874635568513,0.0116618075802,0.00583090379009
383,http://www.cnn.com/2016/01/18/politics/moore-tweets-trump/index.html,Evangelical leader sub-tweets Donald Trump,0.0545454546809,55.0,67,0,4,0.0,0.0597014925373,0.0597014925373,0.0597014925373
384,http://www.huffingtonpost.com/chris-weigant/debate-advice-for-hillary_b_9013394.html,Debate Advice For Hillary And Bernie,0.133333340287,15.0,2087,17,25,0.00814566363201,0.0119789171059,0.0201245807379,0.00383325347389
385,http://www.cnn.com/2016/01/27/politics/bernie-sanders-organized-religion/index.html,Bernie Sanders not 'involved with organized religion',0.680555582047,72.0,457,1,6,0.00218818380744,0.0131291028446,0.0153172866521,0.0109409190372
386,http://www.cnn.com/2016/01/28/politics/donald-trump-veterans-event-mike-huckabee-rick-santorum/index.html,Mike Huckabee to attend Donald Trump event,0.388059705496,134.0,201,0,1,0.0,0.00497512437811,0.00497512437811,0.00497512437811
387,http://www.cnn.com/2016/01/30/politics/ted-cruz-mailer-iowa-caucuses-voter-violation/index.html,Iowa's secretary of state rips Cruz over campaign mailer,-0.20000000298,175.0,413,6,1,0.0145278450363,0.00242130750605,0.0169491525424,-0.0121065375303
388,http://www.cnn.com/2016/02/05/politics/bobby-jindal-endorses-marco-rubio/index.html,Bobby Jindal throws support behind Marco Rubio,1.0,32.0,92,2,2,0.0217391304348,0.0217391304348,0.0434782608696,0.0
389,http://www.cnn.com/2016/02/05/politics/jeb-bush-marco-rubio-abortion/index.html,"Bush vows to back GOP nominee, slams Rubio on abortion",0.023809524253,42.0,936,5,11,0.00534188034188,0.0117521367521,0.017094017094,0.00641025641026
390,http://www.cnn.com/2016/02/12/politics/donald-trump-autographs-baby-crowdsurfing/index.html,Trump autographs crowdsurfing baby at rally,0.0232558138669,86.0,97,1,0,0.0103092783505,0.0,0.0103092783505,-0.0103092783505
391,http://www.foxnews.com/politics/2016/02/19/trump-endorsed-iraq-invasion-in-2002-radio-interview.html,"Trump endorsed invading Iraq during September 2002 radio interview - Pope tells Trump building walls 'not Christian' on way back to walled-in Vatican - Pope questions Trump's Christian faith, GOP candidate blasts 'disgraceful' comment",0.923076927662,52.0,531,8,3,0.015065913371,0.00564971751412,0.0207156308851,-0.00941619585687
392,http://www.cnn.com/2016/03/06/politics/mitt-romney-brokered-convention/index.html,"Romney says he's not running, but 'no one' should say no if drafted by GOP",0.0,37.0,300,0,4,0.0,0.0133333333333,0.0133333333333,0.0133333333333
393,http://www.cnn.com/2016/03/08/politics/donald-trump-1999-people-react/index.html,What did people think about Donald Trump in 1999?,0.0416666679084,24.0,168,1,1,0.00595238095238,0.00595238095238,0.0119047619048,0.0
394,http://www.cnn.com/2016/03/11/politics/cnn-poll-of-polls-ohio-florida/index.html,"CNN Poll of Polls: Trump leads in Ohio, Florida",0.0227272734046,44.0,420,1,0,0.00238095238095,0.0,0.00238095238095,-0.00238095238095
395,http://www.cnn.com/2016/03/15/politics/election-2016-ohio-illinois-florida-primaries-highlights/index.html,Voters head to polls in pivotal Super Tuesday contests,0.706521749496,92.0,940,10,6,0.0106382978723,0.0063829787234,0.0170212765957,-0.00425531914894
396,http://www.foxnews.com/politics/2016/03/14/sanders-barnstorms-midwest-as-clinton-lead-narrows-in-several-states.html,DOES BERNIE'S BARNSTORMIN'... mean Hillary's in a heap of trouble?,-0.901639342308,61.0,673,7,8,0.0104011887073,0.0118870728083,0.0222882615156,0.00148588410104
397,http://www.politico.com/story/2016/01/kevin-brady-donald-trump-217593,"Rep. Brady says he'll back the GOP nominee, even if it's Trump",0.230769231915,13.0,1486,7,19,0.00471063257066,0.0127860026918,0.0174966352624,0.00807537012113
398,http://www.cnn.com/2016/01/09/politics/marco-rubio-immigration-protesters-jack-kemp-poverty-forum/index.html,Rubio heckled over immigration during poverty forum,-0.102040819824,49.0,544,5,6,0.00919117647059,0.0110294117647,0.0202205882353,0.00183823529412
399,http://www.politico.com/story/2016/01/donald-trump-megyn-kelly-fox-news-debate-218250,Fox News trolls Trump with bizarre statement,0.0833333358169,48.0,1604,10,12,0.00623441396509,0.0074812967581,0.0137157107232,0.00124688279302
400,http://www.politico.com/story/2016/01/marco-rubio-endorsements-congress-217982,GOP party elders aren't rallying for Rubio,0.0140845067799,71.0,2417,15,30,0.00620604054613,0.0124120810923,0.0186181216384,0.00620604054613
401,http://www.politico.com/magazine/story/2016/01/bernie-sanders-hillary-clinton-2016-213560,I Get Sanders’ Appeal. But He’s Not a Credible President.,0.854166686535,192.0,1458,16,21,0.0109739368999,0.0144032921811,0.0253772290809,0.00342935528121
402,http://www.politico.com/story/2016/01/poll-trump-religious-candidate-218237,Poll: Majority of Republicans view Trump as least religious candidate,0.0588235296309,17.0,1719,14,13,0.00814426992437,0.00756253635835,0.0157068062827,-0.000581733566027
403,http://www.cnn.com/2016/02/17/politics/ted-cruz-donald-trump-marco-rubio-south-carolina/index.html,Cruz to Trump: So sue me already,-0.00628930795938,159.0,406,7,3,0.0172413793103,0.00738916256158,0.0246305418719,-0.00985221674877
404,http://www.cnn.com/2016/02/20/politics/republicans-south-carolina-primary-highlights/index.html,South Carolina heads to the polls after GOP brawl,0.86476868391,281.0,971,13,13,0.0133882595263,0.0133882595263,0.0267765190525,0.0
405,http://www.cnn.com/2016/02/21/politics/marco-rubio-unify-republicans/index.html,Rubio says he can 'unify' the GOP,0.714285731316,35.0,368,1,6,0.00271739130435,0.0163043478261,0.0190217391304,0.0135869565217
406,http://www.cnn.com/2016/02/27/politics/new-york-daily-news-chris-christie-donald-trump-cover/index.html,New York Daily News blasts Chris Christie's Donald Trump endorsement,1.0,21.0,285,3,5,0.0105263157895,0.0175438596491,0.0280701754386,0.00701754385965
407,http://www.cnn.com/2016/02/27/politics/cher-aaron-carter-donald-trump-hitler/index.html,"Cher, Aaron Carter at odds over Donald Trump",0.0769230797887,26.0,266,1,2,0.00375939849624,0.00751879699248,0.0112781954887,0.00375939849624
408,http://www.cnn.com/2016/02/26/politics/ted-cruz-donald-trump-unstoppable/index.html,Ted Cruz: Donald Trump could be 'unstoppable' with strong Super Tuesday showing,0.602409660816,83.0,196,1,2,0.00510204081633,0.0102040816327,0.015306122449,0.00510204081633
409,http://www.cnn.com/2016/03/22/politics/ted-cruz-muslim-neighborhoods/index.html,Cruz: Police need to 'patrol and secure' Muslim neighborhoods,0.321428567171,84.0,537,18,9,0.0335195530726,0.0167597765363,0.0502793296089,-0.0167597765363
410,http://www.cnn.com/2016/03/30/politics/hillary-clinton-donald-trump-ad-new-york/index.html,Hillary Clinton confronts Donald Trump in New York ad,0.54545456171,44.0,40,1,0,0.025,0.0,0.025,-0.025
411,http://www.cnn.com/2016/04/10/politics/donald-trump-hillary-clinton-poll-new-your-pennsylvania/index.html,"Polls: Donald Trump, Hillary Clinton lead big in New York, Pennsylvania",0.00763358781114,131.0,36,0,0,0.0,0.0,0.0,0.0
412,http://www.cnn.com/2016/01/06/politics/north-korea-nuclear-test-clinton-trump/index.html,Political fallout for Clinton after North Korea's nuke test,-0.047619048506,42.0,1165,23,20,0.0197424892704,0.0171673819742,0.0369098712446,-0.00257510729614
413,http://www.politico.com/story/2016/01/nikki-haley-state-of-the-union-response-217740,Nikki Haley's speech divides the Republican field,-0.0500000007451,20.0,1707,12,18,0.00702987697715,0.0105448154657,0.0175746924429,0.00351493848858
414,http://www.cnn.com/2016/01/27/politics/donald-trump-voters-2016-election/index.html,Why I'm voting for Trump,-0.0938628166914,554.0,4064,39,43,0.00959645669291,0.0105807086614,0.0201771653543,0.000984251968504
415,http://www.cnn.com/2016/01/30/politics/iowa-road-trip-caucus-takeaways-king/index.html,6 keys to the Iowa caucuses,0.0240963846445,83.0,1180,9,17,0.00762711864407,0.014406779661,0.0220338983051,0.00677966101695
416,http://www.cnn.com/2016/01/29/politics/ben-carson-debate-gladiator/index.html,Carson: Debates are like gladiator death matches,-0.266666680574,15.0,240,1,2,0.00416666666667,0.00833333333333,0.0125,0.00416666666667
