,url,sentiment_mean,num_tweets,wc,negativ_ct,positiv_ct,negativ_percent,positiv_percent,emotionality,positivity
11,http://www.cnn.com/2016/02/02/opinions/cruz-trump-rubio-clinton-in-iowa-gergen/index.html,0.899999976158,10.0,551,5,4,0.00907441016334,0.00725952813067,0.016333938294,-0.00181488203267
12,http://www.cnn.com/2016/02/04/politics/hillary-clinton-bernie-sanders-progressive-fight/index.html,0.0270270276815,37.0,463,3,4,0.00647948164147,0.00863930885529,0.0151187904968,0.00215982721382
13,http://www.cnn.com/2016/02/06/politics/ted-cruz-super-pac/index.html,1.0,82.0,990,5,12,0.00505050505051,0.0121212121212,0.0171717171717,0.00707070707071
14,http://www.cnn.com/2016/02/13/politics/cnn-republican-town-halls-south-carolina/index.html,0.694444417953,108.0,123,0,3,0.0,0.0243902439024,0.0243902439024,0.0243902439024
15,http://www.cnn.com/2016/02/17/politics/bernie-sanders-2016-denmark-democratic-socialism/index.html,0.940397322178,151.0,1993,18,22,0.00903161063723,0.0110386352233,0.0200702458605,0.00200702458605
16,http://www.cnn.com/2016/02/07/politics/us-presidential-election-candidates-feng-shui/index.html,0.925925910473,27.0,183,1,2,0.00546448087432,0.0109289617486,0.016393442623,0.00546448087432
17,http://www.foxnews.com/world/2016/02/18/pope-tells-trump-building-walls-not-christian-on-way-back-to-walled-in-vatican.html,0.0149253727868,134.0,339,2,3,0.00589970501475,0.00884955752212,0.0147492625369,0.00294985250737
18,http://www.cnn.com/2016/03/06/politics/bernie-sanders-republican-debates-mental-health/index.html,0.151515156031,33.0,178,4,5,0.0224719101124,0.0280898876404,0.0505617977528,0.00561797752809
19,http://www.cnn.com/2016/03/12/politics/hillary-clinton-donald-trump-chicago-protests/index.html,-0.846590936184,176.0,309,8,4,0.0258899676375,0.0129449838188,0.0388349514563,-0.0129449838188
20,http://www.cnn.com/2016/03/09/politics/donald-trump-anderson-cooper-primary-florida-ohio/index.html,-0.184466019273,103.0,181,0,0,0.0,0.0,0.0,0.0
21,http://www.foxnews.com/politics/2016/03/15/fox-news-projects-clinton-wins-north-carolina-florida-ohio.html,0.969696998596,66.0,423,2,4,0.00472813238771,0.00945626477541,0.0141843971631,0.00472813238771
22,http://www.cnn.com/2016/04/08/politics/ben-carson-donald-trump-twitter-problem/index.html,0.00884955748916,113.0,28,2,1,0.0714285714286,0.0357142857143,0.107142857143,-0.0357142857143
23,http://www.cnn.com/2016/01/06/politics/ted-cruz-immigration-2016-election/index.html,0.0333333350718,180.0,1806,15,19,0.00830564784053,0.0105204872647,0.0188261351052,0.00221483942414
24,http://www.cnn.com/2016/01/16/politics/bernie-sanders-south-carolina-democratic-debate/index.html,0.328859061003,149.0,1318,8,21,0.00606980273141,0.01593323217,0.0220030349014,0.00986342943854
25,http://money.cnn.com/2016/01/26/media/donald-trump-ted-cruz-debate/index.html,0.845070421696,71.0,528,6,4,0.0113636363636,0.00757575757576,0.0189393939394,-0.00378787878788
26,http://www.politico.com/story/2016/02/rand-paul-campaign-collapse-218716,-0.699999988079,10.0,3445,27,35,0.00783744557329,0.0101596516691,0.0179970972424,0.00232220609579
27,http://www.cnn.com/2016/01/30/politics/terry-branstad-chris-christie-iowa/index.html,0.15000000596,20.0,634,5,9,0.00788643533123,0.0141955835962,0.0220820189274,0.00630914826498
28,http://www.cnn.com/2016/02/05/politics/hillary-clinton-spanish-ads-nevada/index.html,0.0,12.0,215,2,4,0.0093023255814,0.0186046511628,0.0279069767442,0.0093023255814
29,http://www.cnn.com/2016/02/11/politics/democratic-debate-things-to-watch/index.html,0.0208333339542,48.0,931,11,15,0.0118152524168,0.016111707841,0.0279269602578,0.00429645542427
30,http://www.cnn.com/2016/02/20/politics/nevada-caucus-democrats-2016/index.html,0.803278684616,61.0,1102,8,18,0.00725952813067,0.016333938294,0.0235934664247,0.00907441016334
31,http://www.cnn.com/2016/02/29/politics/donald-trump-event-protest-rally/index.html,-0.479999989271,225.0,79,1,1,0.0126582278481,0.0126582278481,0.0253164556962,0.0
32,http://www.cnn.com/2016/03/05/politics/louis-ck-donald-trump-adolf-hitler/index.html,0.718390822411,174.0,331,2,1,0.00604229607251,0.00302114803625,0.00906344410876,-0.00302114803625
33,http://www.cnn.com/2016/03/06/politics/puerto-rico-maine-results/index.html,1.0,64.0,361,2,1,0.00554016620499,0.00277008310249,0.00831024930748,-0.00277008310249
34,http://www.cnn.com/2016/03/16/politics/primary-election-2016-takeaways/index.html,0.948148131371,135.0,1191,15,15,0.0125944584383,0.0125944584383,0.0251889168766,0.0
35,http://www.cnn.com/2016/03/14/politics/mark-burns-bernie-sanders-donald-trump/index.html,1.0,56.0,302,1,6,0.00331125827815,0.0198675496689,0.023178807947,0.0165562913907
36,http://www.cnn.com/2016/03/15/politics/ted-cruz-mitch-mcconnell-super-tuesday/index.html,-0.126126125455,111.0,1005,10,13,0.00995024875622,0.0129353233831,0.0228855721393,0.00298507462687
37,http://www.cnn.com/2016/03/23/politics/primary-election-2016-takeaways/index.html,0.125,24.0,1055,10,10,0.00947867298578,0.00947867298578,0.0189573459716,0.0
38,http://www.cnn.com/2016/01/08/politics/charles-koch-financial-times-interview/index.html,-0.893805325031,226.0,337,5,8,0.0148367952522,0.0237388724036,0.0385756676558,0.00890207715134
39,http://www.foxnews.com/entertainment/2016/04/25/megyn-kelly-will-interview-donald-trump-on-fox-tv-special.html,0.0243902429938,41.0,301,0,8,0.0,0.0265780730897,0.0265780730897,0.0265780730897
40,http://www.cnn.com/2016/01/11/opinions/castellanos-having-fun-campaigns/index.html,-0.347826093435,23.0,506,4,12,0.00790513833992,0.0237154150198,0.0316205533597,0.0158102766798
41,http://www.cnn.com/2016/01/11/politics/joe-biden-bernie-sanders-hillary-clinton-income-inequality/index.html,0.852575480938,563.0,943,6,11,0.00636267232238,0.0116648992577,0.0180275715801,0.00530222693531
42,http://www.politico.com/story/2016/01/hillary-clinton-emails-state-department-denies-mess-217461,-0.136363640428,22.0,1792,11,11,0.00613839285714,0.00613839285714,0.0122767857143,0.0
43,http://www.cnn.com/2016/01/11/politics/ben-carson-ted-cruz-sam-pimm-defect/index.html,1.0,72.0,451,1,12,0.00221729490022,0.0266075388027,0.0288248337029,0.0243902439024
44,http://www.cnn.com/2016/01/20/politics/ben-carson-barry-bennett-doug-watts/index.html,1.0,67.0,511,7,8,0.013698630137,0.0156555772994,0.0293542074364,0.00195694716243
45,http://www.cnn.com/2016/01/21/politics/sam-clovis-trump-faith/index.html,0.434782594442,92.0,450,1,5,0.00222222222222,0.0111111111111,0.0133333333333,0.00888888888889
46,http://www.cnn.com/2016/01/21/politics/ted-cruz-senate-revolt/index.html,0.691876769066,357.0,1092,14,12,0.0128205128205,0.010989010989,0.0238095238095,-0.0018315018315
47,http://www.cnn.com/2016/01/28/politics/donald-trump-ted-cruz-anti-establishment/index.html,0.0277777779847,144.0,2093,35,37,0.0167224080268,0.0176779741997,0.0344003822265,0.000955566172957
48,http://www.cnn.com/2016/01/25/politics/donald-trump-establishment-2016/index.html,0.00990098994225,101.0,306,4,1,0.0130718954248,0.00326797385621,0.016339869281,-0.00980392156863
49,http://www.cnn.com/2016/02/07/politics/republican-debate-takeaways/index.html,-0.128205135465,273.0,1454,17,15,0.0116918844567,0.0103163686382,0.0220082530949,-0.00137551581843
50,http://www.cnn.com/2016/02/19/politics/republican-town-hall-recap/index.html,0.171717166901,99.0,1299,11,14,0.00846805234796,0.0107775211701,0.0192455735181,0.00230946882217
51,http://www.foxnews.com/politics/2016/02/27/in-fresh-attacks-rubio-takes-on-trump-tries-to-hold-onto-post-debate-bounce.html,0.157894730568,38.0,564,2,6,0.00354609929078,0.0106382978723,0.0141843971631,0.00709219858156
52,http://www.cnn.com/2016/02/29/politics/marco-rubio-undecided-voters-super-tuesday/index.html,0.785714268684,14.0,1109,6,9,0.00541027953111,0.00811541929666,0.0135256988278,0.00270513976555
53,http://www.cnn.com/2016/02/27/politics/john-kasich-donald-trump-ohio/index.html,0.0,54.0,274,0,3,0.0,0.0109489051095,0.0109489051095,0.0109489051095
54,http://www.cnn.com/2016/03/14/politics/marco-rubio-florida-advertising/index.html,1.0,32.0,419,2,5,0.00477326968974,0.0119331742243,0.0167064439141,0.00715990453461
55,https://www.washingtonpost.com/news/the-fix/wp/2016/03/24/donald-trump-is-not-beating-hillary-clinton-in-the-polls-no-matter-how-many-times-he-says-it/,0.852713167667,129.0,452,1,6,0.00221238938053,0.0132743362832,0.0154867256637,0.0110619469027
56,http://www.cnn.com/2016/03/31/politics/donald-trump-abortion-hillary-clinton-bernie-sanders/index.html,-0.142857149243,14.0,33,1,1,0.030303030303,0.030303030303,0.0606060606061,0.0
57,http://www.cnn.com/2016/03/19/politics/trump-delegate-math-contested-convention/index.html,0.24571429193,175.0,165,1,1,0.00606060606061,0.00606060606061,0.0121212121212,0.0
58,http://www.foxnews.com/politics/2016/04/06/wisconsin-reset-after-primary-victory-cruz-claims-turning-point-in-gop-race.html,1.0,77.0,659,5,6,0.00758725341426,0.00910470409712,0.0166919575114,0.00151745068285
59,http://www.cnn.com/2016/04/06/politics/wisconsin-primary-election-2016-takeaways/index.html,0.991999983788,125.0,37,0,0,0.0,0.0,0.0,0.0
60,http://www.cnn.com/2016/04/24/politics/ted-cruz-john-kasich-join-forces-to-stop-donald-trump/index.html,0.442196518183,346.0,31,1,0,0.0322580645161,0.0,0.0322580645161,-0.0322580645161
61,http://www.foxnews.com/politics/2016/04/25/cruz-kasich-campaign-announce-collaboration-to-deny-trump-delegates.html,0.824175834656,91.0,633,4,9,0.00631911532385,0.0142180094787,0.0205371248025,0.00789889415482
62,http://www.cnn.com/2016/02/06/politics/republican-debate-fact-check/index.html,0.24137930572,29.0,972,8,7,0.0082304526749,0.00720164609053,0.0154320987654,-0.00102880658436
63,http://www.foxnews.com/politics/2016/01/12/clinton-sharpens-attacks-as-loses-ground-in-iowa-nh.html,-0.0112359551713,89.0,675,6,9,0.00888888888889,0.0133333333333,0.0222222222222,0.00444444444444
64,http://www.foxnews.com/politics/2016/01/05/trump-joins-air-wars-with-hard-hitting-spot-but-will-his-blitz-matter.html,0.203703701496,54.0,646,14,4,0.0216718266254,0.0061919504644,0.0278637770898,-0.015479876161
65,http://www.politico.com/story/2016/01/ted-cruz-anti-trump-217836,-0.0266666673124,75.0,2108,20,19,0.00948766603416,0.00901328273245,0.0185009487666,-0.000474383301708
66,http://www.cnn.com/2016/01/15/politics/republican-debate-2016-recap/index.html,0.606060624123,165.0,1287,16,18,0.012432012432,0.013986013986,0.026418026418,0.001554001554
67,http://www.cnn.com/2016/01/14/politics/republican-debate-2016-highlights/index.html,0.194736838341,190.0,404,2,4,0.0049504950495,0.00990099009901,0.0148514851485,0.0049504950495
68,http://www.cnn.com/2016/01/20/politics/bob-dole-ted-cruz-donald-trump/index.html,0.0265486724675,113.0,476,7,6,0.0147058823529,0.0126050420168,0.0273109243697,-0.00210084033613
69,http://money.cnn.com/2016/01/29/media/donald-trump-veterans-event/index.html,-0.361111104488,36.0,485,2,4,0.00412371134021,0.00824742268041,0.0123711340206,0.00412371134021
70,http://www.cnn.com/2016/01/29/politics/marco-rubio-pledge-donald-trump-embarrass/index.html,0.635658919811,129.0,304,4,4,0.0131578947368,0.0131578947368,0.0263157894737,0.0
71,http://www.cnn.com/2016/02/05/politics/donald-trump-snow-new-hampshire-town-hall/index.html,-0.419047623873,105.0,349,3,4,0.00859598853868,0.0114613180516,0.0200573065903,0.00286532951289
72,http://blogs.wsj.com/washwire/2016/02/07/trump-leads-gop-by-wide-margin-in-poll/,1.0,31.0,512,3,1,0.005859375,0.001953125,0.0078125,-0.00390625
73,http://www.politico.com/blogs/live-from-des-moines/2016/01/how-long-did-they-speak-218368,0.423076927662,26.0,1295,9,15,0.00694980694981,0.011583011583,0.0185328185328,0.0046332046332
74,http://www.cnn.com/2016/02/13/politics/republican-debate-things-to-watch/index.html,0.0128205129877,156.0,1259,13,17,0.010325655282,0.0135027799841,0.0238284352661,0.00317712470214
75,http://www.cnn.com/2016/02/14/politics/marco-rubio-ted-cruz-lies/index.html,-0.136363640428,176.0,577,3,5,0.0051993067591,0.00866551126516,0.0138648180243,0.00346620450607
76,http://www.cnn.com/2016/02/29/politics/trump-clinton-dominant-as-super-tuesday-looms/index.html,0.800000011921,85.0,638,2,7,0.00313479623824,0.0109717868339,0.0141065830721,0.00783699059561
77,http://www.cnn.com/2016/03/01/politics/newt-gingrich-donald-trump-kkk-messed-up/index.html,0.866666674614,15.0,380,2,3,0.00526315789474,0.00789473684211,0.0131578947368,0.00263157894737
78,http://www.foxnews.com/politics/2016/04/03/trump-acknowledges-bad-week-could-have-done-without-heidi-cruz-retweet.html,-0.0869565233588,23.0,453,7,3,0.0154525386313,0.00662251655629,0.0220750551876,-0.00883002207506
79,http://www.foxnews.com/opinion/2016/01/07/public-school-recruits-students-to-work-for-hillary-clinton-campaign.html,-0.219672128558,305.0,662,4,9,0.00604229607251,0.0135951661631,0.0196374622356,0.00755287009063
80,http://www.cnn.com/2016/01/03/politics/donald-trump-bill-clinton-fair-game/index.html,-0.619631886482,163.0,418,3,5,0.00717703349282,0.011961722488,0.0191387559809,0.00478468899522
81,http://www.npr.org/2016/01/08/462345361/trump-in-vermont-i-would-love-to-run-against-bernie,0.870129883289,77.0,679,7,9,0.0103092783505,0.0132547864507,0.0235640648012,0.00294550810015
82,http://www.npr.org/2016/01/18/463446383/ted-cruz-to-make-17-stops-during-new-hampshire-bus-tour,-0.0625,16.0,33,0,0,0.0,0.0,0.0,0.0
83,http://www.politico.com/magazine/story/2016/01/2016-gop-primary-crazier-than-you-think-213542,0.00621118023992,161.0,2121,10,25,0.00471475719,0.011786892975,0.016501650165,0.00707213578501
84,http://www.cnn.com/2016/01/22/politics/rand-paul-senate-seat-democrats-challenger/index.html,-0.20000000298,60.0,1348,7,18,0.00519287833828,0.013353115727,0.0185459940653,0.00816023738872
85,http://www.cnn.com/2016/01/21/politics/national-review-magazine-opposes-donald-trump/index.html,0.0384615398943,312.0,321,11,7,0.0342679127726,0.0218068535826,0.0560747663551,-0.01246105919
86,http://www.foxnews.com/politics/2016/01/26/democratic-hopefuls-make-their-pitches-at-last-town-hall-before-iowa-caucuses.html,1.0,21.0,573,4,5,0.00698080279232,0.0087260034904,0.0157068062827,0.00174520069808
87,http://www.npr.org/sections/thetwo-way/2016/01/23/464129029/donald-trump-i-could-shoot-somebody-and-i-wouldnt-lose-any-voters,-0.639175236225,97.0,271,2,6,0.00738007380074,0.0221402214022,0.029520295203,0.0147601476015
88,http://www.cnn.com/2016/01/30/politics/iowa-jeb-bush-debate/index.html,0.0,30.0,818,3,12,0.00366748166259,0.0146699266504,0.018337408313,0.0110024449878
89,http://www.npr.org/2016/02/03/465456103/new-hampshire-newspaper-publisher-trump-has-overturned-the-table,1.0,68.0,521,6,4,0.0115163147793,0.00767754318618,0.0191938579655,-0.00383877159309
90,http://www.cnn.com/2016/02/12/politics/donald-trump-ted-cruz-dishonest/index.html,-0.119791664183,192.0,391,8,6,0.0204603580563,0.0153452685422,0.0358056265985,-0.00511508951407
91,http://www.cnn.com/2016/02/29/politics/donald-trump-gop-revolt/index.html,-0.149825781584,287.0,1285,24,10,0.0186770428016,0.00778210116732,0.0264591439689,-0.0108949416342
92,http://www.cnn.com/2016/02/26/politics/donald-trump-spelling-debate-tweet/index.html,0.604651153088,43.0,252,5,2,0.0198412698413,0.00793650793651,0.0277777777778,-0.0119047619048
93,http://www.cnn.com/2016/03/10/politics/donald-trump-ohio-trade-pac/index.html,0.0267857145518,112.0,465,2,3,0.00430107526882,0.00645161290323,0.010752688172,0.00215053763441
94,http://www.politico.com/story/2016/03/donald-trump-blames-bernie-sanders-rally-protests-220671,-1.0,12.0,1551,15,10,0.00967117988395,0.00644745325596,0.0161186331399,-0.00322372662798
95,http://www.cnn.com/2016/03/13/politics/clinton-sanders-democratic-town-hall-duplicate-2/index.html,-0.885714292526,175.0,833,10,11,0.0120048019208,0.0132052821128,0.0252100840336,0.00120048019208
96,http://www.cnn.com/2016/03/17/politics/donald-trump-aipac-boycott-protest-rabbis-jewish-leaders/index.html,-0.660256385803,156.0,789,9,12,0.0114068441065,0.0152091254753,0.0266159695817,0.00380228136882
97,http://www.cnn.com/2016/04/12/politics/trump-cruz-endorsement/index.html,0.189999997616,200.0,33,0,0,0.0,0.0,0.0,0.0
98,http://www.cnn.com/2016/04/27/politics/donald-trump-foreign-policy-speech/index.html,0.345794379711,214.0,36,0,0,0.0,0.0,0.0,0.0
99,http://www.foxnews.com/politics/2016/01/06/joe-biden-on-2016-decision-regret-it-every-day.html,-0.0714285746217,70.0,125,2,1,0.016,0.008,0.024,-0.008
100,http://www.politico.com/story/2016/01/georgia-republican-rep-lynn-westmoreland-to-retire-217466,0.899999976158,20.0,1218,6,8,0.00492610837438,0.00656814449918,0.0114942528736,0.00164203612479
101,http://www.foxnews.com/politics/2016/01/11/conservative-elite-sounding-bit-panicked-says-trump-will-destroy-gop.html,-0.797297298908,148.0,937,18,6,0.0192102454642,0.00640341515475,0.025613660619,-0.0128068303095
102,http://www.cnn.com/2016/01/18/opinions/roundup-sanders-clinton-omalley-january-debate/index.html,0.490196079016,51.0,2243,25,37,0.0111457868926,0.016495764601,0.0276415514935,0.00534997770843
103,http://www.npr.org/2016/01/22/463929604/support-for-sen-marco-rubio-s-presidential-campaign-grows-on-capitol-hill,0.909090936184,22.0,35,0,0,0.0,0.0,0.0,0.0
104,http://www.politico.com/story/2016/01/jeb-bush-marco-rubio-super-pac-218255,0.920000016689,25.0,1794,14,13,0.00780379041249,0.00724637681159,0.0150501672241,-0.000557413600892
105,http://www.foxnews.com/opinion/2016/02/02/trump-fever-has-broken-cruz-out-organized-him-heres-whats-next.html,-0.03125,32.0,996,10,12,0.0100401606426,0.0120481927711,0.0220883534137,0.00200803212851
106,http://www.cnn.com/2016/02/01/politics/ben-carson-home-florida-iowa-caucuses/index.html,0.20000000298,20.0,320,2,5,0.00625,0.015625,0.021875,0.009375
107,http://www.cnn.com/2016/02/08/politics/clinton-shakeup-rumors-take-stock/index.html,-0.117647059262,68.0,708,4,9,0.00564971751412,0.0127118644068,0.0183615819209,0.00706214689266
108,http://www.cnn.com/2016/02/06/politics/new-hampshire-primary-republican-establishment/index.html,0.839999973774,75.0,1242,11,19,0.00885668276973,0.0152979066023,0.024154589372,0.00644122383253
109,http://www.cnn.com/2016/02/10/politics/ted-cruz-donald-trump-seinfeld/index.html,0.107142858207,28.0,126,2,2,0.015873015873,0.015873015873,0.031746031746,0.0
110,http://www.cnn.com/2016/02/14/politics/republican-debate-takeaways/index.html,0.0228136889637,263.0,1395,18,20,0.0129032258065,0.0143369175627,0.0272401433692,0.00143369175627
111,http://www.cnn.com/2016/02/16/politics/2016-south-carolina-republican-war/index.html,0.685314714909,143.0,1009,13,13,0.0128840436075,0.0128840436075,0.0257680872151,0.0
112,http://www.cnn.com/2016/02/29/politics/donald-trump-nascar-endorsements/index.html,-0.739130437374,23.0,368,2,5,0.0054347826087,0.0135869565217,0.0190217391304,0.00815217391304
113,http://money.cnn.com/2016/03/10/news/trump-model-visas/index.html,0.675925910473,108.0,1434,9,11,0.00627615062762,0.00767085076709,0.0139470013947,0.00139470013947
114,http://www.cnn.com/2016/03/07/politics/donald-trump-hillary-clinton-2016-election/index.html,0.958333313465,24.0,937,11,12,0.0117395944504,0.0128068303095,0.0245464247599,0.00106723585912
115,http://www.cnn.com/2016/03/12/opinions/trump-israel-policy-miller/index.html,-0.444444447756,18.0,1081,4,22,0.00370027752081,0.0203515263645,0.0240518038853,0.0166512488437
116,http://www.cnn.com/2016/04/03/opinions/trump-mri-of-the-soul-opinion-david-axelrod/index.html,-0.0274725276977,182.0,79,0,0,0.0,0.0,0.0,0.0
117,http://www.cnn.com/2016/04/04/politics/donald-trump-wisconsin-problems-scott-walker/index.html,0.279503107071,161.0,67,0,2,0.0,0.0298507462687,0.0298507462687,0.0298507462687
118,http://www.cnn.com/2016/04/05/politics/china-hillary-clinton-donald-trump/index.html,0.963636338711,110.0,40,0,1,0.0,0.025,0.025,0.025
119,http://www.cnn.com/2016/01/07/politics/ted-cruz-citizenship-childhood/index.html,0.0833333358169,12.0,376,0,4,0.0,0.0106382978723,0.0106382978723,0.0106382978723
120,http://www.cnn.com/2016/01/12/politics/barack-obama-hillary-clinton-2016-election/index.html,0.473684221506,38.0,1547,17,31,0.010989010989,0.0200387847447,0.0310277957337,0.00904977375566
121,http://www.npr.org/2016/01/18/463528847/citing-two-corinthians-trump-struggles-to-make-the-sale-to-evangelicals,-0.0117647061124,85.0,1315,8,19,0.00608365019011,0.0144486692015,0.0205323193916,0.00836501901141
122,http://www.cnn.com/2016/01/21/politics/donald-trump-ted-cruz-republicans/index.html,-0.867741942406,310.0,1155,13,15,0.0112554112554,0.012987012987,0.0242424242424,0.0017316017316
123,http://www.cnn.com/2016/01/13/politics/ted-cruz-donald-trump-citizenship-iowa-questions/index.html,-0.517857134342,56.0,311,3,1,0.0096463022508,0.0032154340836,0.0128617363344,-0.0064308681672
124,http://www.politico.com/story/2016/01/donald-trump-cleveland-convention-republicans-brand-218297,-0.0750000029802,40.0,2440,18,24,0.00737704918033,0.00983606557377,0.0172131147541,0.00245901639344
125,http://www.cnn.com/2016/01/27/politics/jeb-bush-donald-trump-debate-boycott/index.html,-1.0,23.0,347,3,4,0.00864553314121,0.0115273775216,0.0201729106628,0.0028818443804
126,http://www.politico.com/story/2016/01/ted-cruz-donald-trump-debate-iowa-218302,0.0317460335791,63.0,2031,17,14,0.00837026095519,0.00689315608075,0.0152634170359,-0.00147710487445
127,http://www.cnn.com/2016/02/07/opinions/five-questions-new-hampshire-zelizer/index.html,1.0,19.0,1655,16,22,0.00966767371601,0.0132930513595,0.0229607250755,0.0036253776435
128,http://www.cnn.com/2016/02/06/politics/jeb-bush-isis-donald-trump/index.html,0.0,154.0,1029,11,11,0.0106899902818,0.0106899902818,0.0213799805637,0.0
129,http://www.cnn.com/2016/02/05/politics/sanders-democratic-fundraisers/index.html,0.14150942862,106.0,920,2,7,0.00217391304348,0.00760869565217,0.00978260869565,0.0054347826087
130,http://www.cnn.com/2016/02/06/politics/state-of-the-union-donald-trump-hillary-clinton-bernie-sanders/index.html,0.480769217014,104.0,198,1,1,0.00505050505051,0.00505050505051,0.010101010101,0.0
131,http://www.cnn.com/2016/02/25/politics/rubio-republican-convention/index.html,0.023809524253,42.0,501,0,4,0.0,0.00798403193613,0.00798403193613,0.00798403193613
132,http://www.cnn.com/2016/02/24/politics/nevada-trump-cruz-rubio-super-tuesday/index.html,0.642857134342,28.0,1226,10,15,0.00815660685155,0.0122349102773,0.0203915171289,0.00407830342577
133,http://www.cnn.com/2016/02/23/politics/nevada-republican-caucus-results/index.html,0.401785701513,224.0,1251,10,18,0.00799360511591,0.0143884892086,0.0223820943245,0.00639488409273
134,http://www.foxnews.com/politics/2016/02/29/rubio-cruz-and-clinton-aim-attacks-at-trump-ahead-super-tuesday.html,0.527777791023,36.0,645,9,6,0.0139534883721,0.0093023255814,0.0232558139535,-0.0046511627907
135,http://www.cnn.com/2016/02/28/politics/hillary-clinton-memphis-churches/index.html,1.0,15.0,457,4,9,0.00875273522976,0.019693654267,0.0284463894967,0.0109409190372
136,http://www.cnn.com/2016/02/28/politics/marco-rubio-donald-trump-make-america-orange/index.html,0.0344827584922,29.0,316,5,2,0.0158227848101,0.00632911392405,0.0221518987342,-0.00949367088608
137,http://www.cnn.com/2016/03/06/politics/michigan-poll-donald-trump-hillary-clinton/index.html,0.103448279202,29.0,261,1,0,0.00383141762452,0.0,0.00383141762452,-0.00383141762452
138,http://www.cnn.com/2016/03/10/politics/best-quotes-republican-debate-miami/index.html,0.851063847542,47.0,248,2,3,0.00806451612903,0.0120967741935,0.0201612903226,0.00403225806452
139,http://www.cnn.com/2016/03/08/politics/mitt-romney-marco-rubio-robocalls/index.html,0.0,74.0,254,1,5,0.00393700787402,0.0196850393701,0.0236220472441,0.0157480314961
140,http://www.cnn.com/2016/03/21/politics/donald-trump-aipac-israel-conference/index.html,0.310344815254,116.0,1201,10,20,0.00832639467111,0.0166527893422,0.0249791840133,0.00832639467111
141,http://www.foxnews.com/politics/2016/04/03/trump-cruz-take-different-paths-saturday-but-stay-on-attack.html,0.0,39.0,889,10,8,0.0112485939258,0.00899887514061,0.0202474690664,-0.00224971878515
142,http://www.cnn.com/2016/04/25/politics/ted-cruz-john-kasich-donald-trump/index.html,0.0137614682317,218.0,27,1,0,0.037037037037,0.0,0.037037037037,-0.037037037037
143,http://www.cnn.com/2016/04/25/politics/hillary-clinton-donald-trump/index.html,0.227941170335,136.0,44,0,1,0.0,0.0227272727273,0.0227272727273,0.0227272727273
144,http://www.cnn.com/2016/01/12/politics/hillary-clinton-bernie-sanders-income-inequality/index.html,0.0686274543405,102.0,962,4,10,0.004158004158,0.010395010395,0.014553014553,0.00623700623701
145,http://www.cnn.com/2016/01/21/politics/barbara-bush-jeb-bush-video/index.html,0.645569622517,79.0,1008,3,14,0.00297619047619,0.0138888888889,0.0168650793651,0.0109126984127
146,http://www.cnn.com/2016/01/21/politics/hillary-clinton-bernie-sanders-foreign-policy/index.html,0.384615391493,39.0,441,4,6,0.00907029478458,0.0136054421769,0.0226757369615,0.00453514739229
147,http://www.cnn.com/2016/01/14/politics/martin-omalley-qualifies-debate-democrat-2016-election/index.html,-0.621621608734,37.0,387,2,2,0.00516795865633,0.00516795865633,0.0103359173127,0.0
