url,org,candid_camp,num_tweets,num_tweets_all,sentiment_mean,wc,negativ_ct,positiv_ct,negativ_percent,positiv_percent,emotionality,positivity
http://www.cnn.com/2016/02/24/politics/marco-rubio-donald-trump-republican-parties/index.html,cnn,Sanders,1,30.0,0.5,299.0,2.0,7.0,0.0066889632107,0.0234113712375,0.0301003344482,0.0167224080268
https://www.washingtonpost.com/news/post-politics/wp/2016/01/19/sarah-palin-endorses-donald-trumps-presidential-bid/,washpo,Sanders,4,19.0,0.473684221506,548.0,4.0,11.0,0.00729927007299,0.0200729927007,0.0273722627737,0.0127737226277
http://www.cnn.com/2016/04/13/politics/rick-wiley-donald-trump-campaign-scott-walker/index.html,cnn,Sanders,1,18.0,0.0555555559695,19.0,0.0,0.0,0.0,0.0,0.0,0.0
http://www.cnn.com/2016/01/11/politics/audit-the-fed-rand-paul/index.html,cnn,Sanders,1,10.0,-0.300000011921,449.0,5.0,3.0,0.011135857461,0.00668151447661,0.0178173719376,-0.00445434298441
http://www.cnn.com/2016/01/28/politics/susan-sarandon-bernie-sanders-iowa/index.html,cnn,Sanders,6,16.0,0.0625,217.0,3.0,2.0,0.0138248847926,0.00921658986175,0.0230414746544,-0.00460829493088
http://www.cnn.com/2016/03/20/politics/democrats-donald-trump-governors/index.html,cnn,Sanders,1,84.0,-0.773809552193,409.0,3.0,7.0,0.00733496332518,0.0171149144254,0.0244498777506,0.00977995110024
http://www.politico.com/story/2016/01/hillary-clinton-trump-right-217848,politico,Sanders,2,20.0,0.10000000149,1300.0,16.0,10.0,0.0123076923077,0.00769230769231,0.02,-0.00461538461538
https://www.washingtonpost.com/news/post-politics/wp/2016/03/15/anti-donald-trump-attacks-top-35-million-in-advance-of-tuesday-primaries/,washpo,Sanders,2,27.0,0.0,222.0,3.0,4.0,0.0135135135135,0.018018018018,0.0315315315315,0.0045045045045
http://www.npr.org/2016/01/30/464987072/leaving-iowa-behind-john-kasich-fights-on-in-new-hampshire,npr,Sanders,1,16.0,1.0,522.0,3.0,6.0,0.00574712643678,0.0114942528736,0.0172413793103,0.00574712643678
http://www.nytimes.com/live/gop-debate-fox-business/,nyt,Sanders,7,81.0,0.172839507461,524.0,3.0,12.0,0.00572519083969,0.0229007633588,0.0286259541985,0.0171755725191
http://www.politico.com/story/2016/01/poll-iowa-democrats-sanders-clinton-218253,politico,Sanders,3,18.0,0.0,1847.0,6.0,16.0,0.00324851109908,0.00866269626421,0.0119112073633,0.00541418516513
http://www.cnn.com/2016/01/12/politics/jeb-bush-donald-trump-jerk/index.html,cnn,Sanders,2,39.0,0.0256410259753,487.0,7.0,3.0,0.0143737166324,0.00616016427105,0.0205338809035,-0.0082135523614
http://www.foxnews.com/politics/2016/01/24/fox-news-poll-trump-gains-in-iowa-still-dominates-in-new-hampshire.html,fox,Sanders,6,331.0,0.867069482803,931.0,4.0,2.0,0.00429645542427,0.00214822771214,0.00644468313641,-0.00214822771214
http://www.politico.com/story/2016/01/nancy-pelosi-congress-leadership-future-democrats-217981,politico,Sanders,4,19.0,0.89473682642,2273.0,16.0,30.0,0.00703915530136,0.0131984161901,0.0202375714914,0.00615926088869
http://www.politico.com/story/2016/01/republican-presidential-debate-top-moments-218356,politico,Sanders,7,40.0,0.975000023842,1891.0,19.0,15.0,0.0100475938657,0.00793231094659,0.0179799048123,-0.00211528291909
http://www.npr.org/2016/01/15/463180823/jeb-bush-picks-up-endorsement-from-lindsey-graham,npr,Sanders,2,68.0,0.985294103622,305.0,0.0,4.0,0.0,0.0131147540984,0.0131147540984,0.0131147540984
http://www.politico.com/story/2016/01/scott-walker-house-for-sale-218186,politico,Sanders,4,21.0,-0.047619048506,1228.0,9.0,10.0,0.00732899022801,0.00814332247557,0.0154723127036,0.000814332247557
https://www.washingtonpost.com/news/the-fix/wp/2016/02/01/the-one-donald-trump-photo-that-explains-donald-trumps-entire-campaign/,washpo,Sanders,1,10.0,0.0,371.0,2.0,8.0,0.00539083557951,0.0215633423181,0.0269541778976,0.0161725067385
http://www.cnn.com/2016/01/18/politics/bernie-sanders-media/index.html,cnn,Sanders,83,246.0,0.0528455302119,1717.0,13.0,19.0,0.00757134536983,0.0110658124636,0.0186371578334,0.00349446709377
http://www.politico.com/story/2016/01/gop-pollster-tells-leadership-cruz-is-bad-for-them-217653,politico,Sanders,5,64.0,-0.8125,1781.0,10.0,16.0,0.00561482313307,0.00898371701291,0.014598540146,0.00336889387984
http://www.politico.com/story/2016/01/bernie-sanders-health-plan-217906,politico,Sanders,3,29.0,0.0,1573.0,9.0,15.0,0.0057215511761,0.00953591862683,0.0152574698029,0.00381436745073
http://www.politico.com/magazine/story/2016/01/donald-trump-2016-authoritarian-213533,politico,Sanders,136,1261.0,0.815226018429,1108.0,8.0,14.0,0.0072202166065,0.0126353790614,0.0198555956679,0.00541516245487
http://www.politico.com/story/2016/01/martin-omalley-could-miss-democratic-debate-217500,politico,Sanders,2,11.0,-0.363636374474,1441.0,11.0,7.0,0.00763358778626,0.00485773768217,0.0124913254684,-0.00277585010409
https://www.washingtonpost.com/news/the-fix/wp/2016/01/15/ted-cruz-hates-the-media-but-the-media-seems-to-admire-ted-cruz-quite-a-bit/,washpo,Sanders,1,10.0,0.600000023842,646.0,6.0,7.0,0.00928792569659,0.0108359133127,0.0201238390093,0.0015479876161
https://www.washingtonpost.com/news/acts-of-faith/wp/2016/02/16/donald-trump-is-right-pope-franciss-visit-to-the-border-is-political/,washpo,Sanders,5,51.0,0.0,952.0,10.0,20.0,0.0105042016807,0.0210084033613,0.031512605042,0.0105042016807
http://www.politico.com/story/2016/01/hillary-clinton-state-department-watchdog-218087,politico,Sanders,2,17.0,-0.117647059262,2546.0,18.0,30.0,0.00706991358995,0.0117831893166,0.0188531029065,0.00471327572663
http://www.politico.com/story/2016/01/marco-rubio-immigrants-217895,politico,Sanders,6,413.0,-0.10895884037,1385.0,10.0,16.0,0.0072202166065,0.0115523465704,0.0187725631769,0.0043321299639
http://www.politico.com/story/2016/01/donald-trump-ted-cruz-gop-fear-217345,politico,Sanders,8,154.0,-0.0454545468092,2210.0,22.0,19.0,0.00995475113122,0.00859728506787,0.0185520361991,-0.00135746606335
http://www.politico.com/story/2016/01/ben-carson-campaign-braden-joplin-218033,politico,Sanders,2,10.0,-0.10000000149,1446.0,13.0,13.0,0.00899031811895,0.00899031811895,0.0179806362379,0.0
http://www.politico.com/story/2016/01/jeb-bush-chris-christie-217443,politico,Sanders,2,13.0,-0.0769230797887,1325.0,14.0,12.0,0.0105660377358,0.00905660377358,0.0196226415094,-0.00150943396226
http://www.politico.com/story/2016/01/donald-trump-wounded-warrior-218428,politico,Sanders,3,30.0,0.966666638851,1440.0,3.0,11.0,0.00208333333333,0.00763888888889,0.00972222222222,0.00555555555556
